state,state_latitude,state_longitude,district,district_latitude,district_longitude,township,township_latitude,township_longitude,city,city_latitude,city_longitude,village,village_latitude,village_longitude,ward,ward_latitude,ward_longitude
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,ကံမမြို့နယ်,19.02897,95.09594,ကံမမြို့,19.02897,95.09594,လဲလူကုန်းရွာ,18.99597931,95.0717392,,,
ပဲခူးတိုင်းဒေသကြီး,18.327,95.444,ပြည်ခရိုင်,18.9141,95.3139,ပေါက်ခေါင်းမြို့နယ်,18.9028,95.54819,ပေါက်ခေါင်းမြို့,18.9028,95.54819,လဲလူရွာ,19.0637207,95.50077057,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,မြို့သစ်မြို့နယ်,20.19919,95.44692,မြို့သစ်မြို့,20.19919,95.44692,လဲလူရွာ,20.20161057,95.3806076,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဥတ္တရခရိုင်,20.0308,96.1153,ဥတ္တရသီရိမြို့နယ်,19.891,96.043,ဥတ္တရသီရိမြို့,19.891,96.043,လဲဝန်းရွာ,19.94746017,95.91883087,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ကြံခင်းမြို့နယ်,18.30044,95.14703,ဘက်ရဲမြို့,18.30044,95.14703,လဲဝါကွင်းရွာ,18.28021049,95.1178894,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,မြိတ်ခရိုင်,12.5753,98.3647,ကျွန်းစုမြို့နယ်,12.47386023,98.45443086,ကျွန်းစုမြို့,12.47386023,98.45443086,လဲဝါပြင်ရွာ,12.54769,98.34484,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,သရက်ခရိုင်,19.417,95.089,မင်းလှမြို့နယ်,19.96559,95.0367,မင်းလှမြို့,19.96559,95.0367,လဲဝါရွာ,19.59243011,94.99595642,,,
ချင်းပြည်နယ်,22.332,93.049,မင်းတပ်ခရိုင်,21.4435,93.5445,မင်းတပ်မြို့နယ်,21.37652,93.99439,မကွီအိမ်နူးမြို့,21.1727,93.5945,လဲသာရွာ,21.44293976,93.72885132,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,ဝံစိုရွာ,21.13995934,96.76909637,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,ဝံစိုရွာသစ်ရွာ,21.14286041,96.75395966,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,လောင်းလုံးမြို့နယ်,13.97522,98.11963,လောင်းလုံးမြို့,13.97522,98.11963,ဝံတွင်းရွာ,13.89831,98.1488,,,
ရခိုင်ပြည်နယ်,19.417,93.538,ကျောက်ဖြူခရိုင်,19.1277,93.7985,ရမ်းဗြဲကျွန်းမြို့နယ်,19.0981,93.8006,လေးတောင်မြို့,19.038619,93.694846,ဝံလက်မော်ရွာ,18.82996559,93.96954346,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဇလွန်မြို့နယ်,17.4781,95.55666,ဇလွန်မြို့,17.4781,95.55666,ဝံအိုင်တောင်ရွာ,17.46438026,95.43254852,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဇလွန်မြို့နယ်,17.4781,95.55666,ဇလွန်မြို့,17.4781,95.55666,ဝံအိုင်မြောက်ရွာ,17.47630163,95.43205065,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,ဇလွန်မြို့နယ်,17.4781,95.55666,ဇလွန်မြို့,17.4781,95.55666,ဝံအိုင်အလယ်ရွာ,17.4683609,95.43418121,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,တောင်တွင်းကြီးမြို့နယ်,20.00187,95.54614,တောင်တွင်းကြီးမြို့,20.00187,95.54614,ဝံအော်ကြီးရွာ,19.937115,95.757769,,,
ကချင်ပြည်နယ်,26.114,97.3,ဗန်းမော်ခရိုင်,24.2714,97.159,မိုးမောက်မြို့နယ်,24.25094936,97.34653148,မိုးမောက်မြို့,24.25094936,97.34653148,ဝ၀မ်ရွာ,24.2695694,97.36888123,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,ကျောက်တော်မြို့နယ်,20.84396,92.97282,ကျောက်တော်မြို့,20.84396,92.97282,ဝကင်းရွာ,20.85519028,92.97002411,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,ထားဝယ်မြို့နယ်,14.07753,98.19636,ထားဝယ်မြို့,14.07753,98.19636,ဝကုန်းချောင်းဖျားရွာ,14.18947,98.40525,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ရမည်းသင်းခရိုင်,20.4289,96.0521,ရမည်းသင်းမြို့နယ်,20.4305,96.13747,ရမည်းသင်းမြို့,20.4305,96.13747,ဝကုန်းရွာ,20.55603981,96.1859436,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ထားဝယ်ခရိုင်,14.273,98.101,ထားဝယ်မြို့နယ်,14.07753,98.19636,ထားဝယ်မြို့,14.07753,98.19636,ဝကုန်းရွာ,14.1858902,98.38567352,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မြောက်ဦးခရိုင်,20.4311,93.2909,မြေပုံမြို့နယ်,20.04676,93.37376,မြေပုံမြို့,20.04676,93.37376,ဝကောက်ကြီးရွာ,20.06669044,93.28704071,,,
ချင်းပြည်နယ်,22.332,93.049,မင်းတပ်ခရိုင်,21.4435,93.5445,မင်းတပ်မြို့နယ်,21.37652,93.99439,မကွီအိမ်နူးမြို့,21.1727,93.5945,ဝကောက်ရွာ,21.4672699,93.9167099,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,ရေစကြိုမြို့နယ်,21.6338783,95.24530058,ရေစကြိုမြို့,21.6338783,95.24530058,ဝက္ကတောရွာ,21.79207039,95.13559723,,,
ရှမ်းပြည်နယ်,20.795,97.509,ဓနုကိုယ်ပိုင်အုပ်ချုပ်ခွင့်ရဒေသ,21.1799,96.4737,ရွာငံမြို့နယ်,21.16282,96.44229,ရွာငံမြို့,21.16282,96.44229,ဝက္ကဘူးရွာ,21.12568092,96.51664734,,,
နေပြည်တော်ပြည်ထောင်စုနယ်မြေ,19.8747,96.1941,ဒက္ခိဏခရိုင်,19.563,96.3419,လယ်ဝေးမြို့နယ်,19.63467,96.11007,လယ်ဝေးမြို့,19.63467,96.11007,ဝက္ကမူရွာ,19.65753937,96.20857239,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,မကွေးခရိုင်,20.2859,95.2594,တောင်တွင်းကြီးမြို့နယ်,20.00187,95.54614,တောင်တွင်းကြီးမြို့,20.00187,95.54614,ဝက္ကသေးရွာ,19.8653698,95.51019287,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ဂန့်ဂေါခရိုင်,21.728,94.175,စောမြို့နယ်,21.155253,94.153079,ကျောက်ထုမြို့,21.406,94.136,ဝက္ကုရွာ,21.08223915,94.20366669,,,
ချင်းပြည်နယ်,22.332,93.049,မတူပီခရိုင်,21.7219,93.4964,ပလက်ဝမြို့နယ်,21.30441,92.85461,ပလက်ဝမြို့,21.30441,92.85461,ဝက္ကူးသောင်ရွာ,21.59687996,92.76876068,,,
ရှမ်းပြည်နယ်,20.795,97.509,တောင်ကြီးခရိုင်,21.0608,96.8623,ရပ်စောက်မြို့နယ်,21.24664,96.86518,ရပ်စောက်မြို့,21.24664,96.86518,ဝက်ကျခဲရွာ,21.36713982,96.78620148,,,
ပဲခူးတိုင်းဒေသကြီး,18.168,96.509,ပဲခူးခရိုင်,17.3403,96.4198,ပဲခူးမြို့နယ်,17.3403,96.4198,အင်းတကော်မြို့,17.18087,96.37637,ဝက်ကျရွာ,17.61779022,96.24495697,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,မြိုင်မြို့နယ်,21.61256,94.85432,မြိုင်မြို့,21.61256,94.85432,ဝက်ကျရွာ,21.48889923,95.02371979,,,
စစ်ကိုင်းတိုင်းဒေသကြီး,24.51,95.51,စစ်ကိုင်းခရိုင်,21.9131,95.6003,မြင်းမူမြို့နယ်,21.92680562,95.57156697,မြင်းမူမြို့,21.92680562,95.57156697,ဝက်ကျရွာ,22.1142292,95.3839035,,,
တနင်္သာရီတိုင်းဒေသကြီး,12.321,98.459,ကော့သောင်းခရိုင်,10.3156,98.2191,ဘုတ်ပြင်းမြို့နယ်,11.217,98.318,ကရသူရိမြို့,10.93336,98.75998,ဝက်ကျွန်းရွာ,11.50733,98.68486,,,
ရခိုင်ပြည်နယ်,19.417,93.538,သံတွဲခရိုင်,18.0212,94.514,တောင်ကုတ်မြို့နယ်,18.9693,94.4179,တန်းလွဲရွာမမြို့,18.998289,94.12645,ဝက်ကျိတ်ရွာ,18.85214996,94.21488953,,,
ရခိုင်ပြည်နယ်,19.417,93.538,သံတွဲခရိုင်,18.0212,94.514,တောင်ကုတ်မြို့နယ်,18.9693,94.4179,တန်းလွဲရွာမမြို့,18.998289,94.12645,ဝက်ကျိတ်ရွာသစ်ရွာ,18.8533535,94.22218323,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,ဝက်ကျိန်းမြိုရွာ,21.13101006,92.35401154,,,
ရခိုင်ပြည်နယ်,19.417,93.538,မောင်တောခရိုင်,20.9668,92.4618,မောင်းတောမြို့နယ်,20.82653,92.36489,တောင်ပြိုလက်ဝဲမြို့,21.19990921,92.20068434,ဝက်ကျိန်းရွာ,21.14209938,92.33817291,,,
မန္တလေးတိုင်းဒေသကြီး,21.946,95.861,ညောင်ဦးခရိုင်,20.8915,95.1773,ကျောက်ပန်းတောင်းမြို့နယ်,20.84248,95.13218,ကျောက်ပန်းတောင်းမြို့,20.84248,95.13218,ဝက်ကြီးကန်ရွာ,20.79487991,95.18403625,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ပုသိမ်မြို့နယ်,16.7838,94.5765,ချောင်းသာမြို့,16.9597,94.4447,ဝက်ကြီးကွင်းရွာ,16.72013092,94.64440155,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ဟင်္သာတခရိုင်,17.6458,95.461,အင်္ဂပူမြို့နယ်,17.81833,95.26876,မဲဇလီကုန်းမြို့,17.9009,95.2288,ဝက်ကြီးချောင်ရွာ,17.70210075,95.11515045,,,
မကွေးတိုင်းဒေသကြီး,20.815,94.85,ပခုက္ကူခရိုင်,21.3553,94.8038,မြိုင်မြို့နယ်,21.61256,94.85432,မြိုင်မြို့,21.61256,94.85432,ဝက်ကြုံးရွာ,21.58151054,94.85756683,,,
ဧရာဝတီတိုင်းဒေသကြီး,17.092,95.14,ပုသိမ်ခရိုင်,16.7838,94.5765,ငပုတောမြို့နယ်,16.3923,94.5058,ငရုတ်ကောင်းမြို့,16.52089,94.3019,ဝက်ကလေးရွာ,16.39048004,94.45633698,,,
